firm name,website,ticker,hq country,hq state,hq city,permno,score,pbid,firm name from pitchbook,website from pitchbook,company profile,investor profile,limited partner profile,service provider profile,unnamed: 14
TRUEBLUE INC,trueblue.com,TBI,USA,WA,Tacoma,83671,Very High,12595-60,TrueBlue,,Yes,Yes,No,No,true
TRUECAR INC,truecar.com,TRUE,USA,CA,Santa Monica,14677,Very High,51192-55,TrueCar,www.truecar.com,Yes,Yes,No,No,true
TRUIST FINANCIAL CORP,truist.com,BBT,USA,NC,Charlotte,71563,,,,,,,,,
TRUPANION INC,trupanion.com,TRUP,USA,WA,Seattle,14782,Very High,13352-50,Trupanion,www.trupanion.com,Yes,Yes,No,No,true
TRUSTCO BANK CORP/NY,trustcobank.com,TRST,USA,NY,Glenville,77519,Very High,41079-79,Trustco Bank,www.trustcobank.com,Yes,No,No,Yes,true
TRUSTMARK CORP,trustmark.com,TRMK,USA,MS,Jackson,35263,Very High,41281-48,Trustmark National Bank,www.trustmark.com,Yes,Yes,No,Yes,true
TTEC HOLDINGS INC,ttec.com,TTEC,USA,CO,Englewood,83916,Very High,41199-04,TTEC Holdings,www.ttec.com,Yes,Yes,No,No,true
TTM TECHNOLOGIES INC,ttm.com,TTMI,USA,CA,Santa Ana,88648,Very High,12053-80,TTM Technologies,www.ttmtech.com,Yes,Yes,No,No,true
TUCOWS INC,tucows.com,TCX,CAN,ON,Toronto,83382,Very High,41315-50,Tucows,www.tucows.com,Yes,Yes,No,No,true
TUESDAY MORNING CORP,tuesdaymorning.com,TUES,USA,TX,Dallas,86866,Very High,12189-16,Tuesday Morning,www.tuesdaymorning.com,Yes,Yes,No,No,true
TUPPERWARE BRANDS CORP,tupperwarebrands.com,TUP,USA,FL,Orlando,83462,Very High,41318-56,Tupperware Brands,www.tupperwarebrands.com,Yes,Yes,No,No,true
TURNING POINT BRANDS INC,turningpointbrands.com,TPB,USA,KY,Louisville,16083,Very High,128151-01,Turning Point Brands,www.turningpointbrands.com,Yes,Yes,No,No,true
TURNING POINT THERAPE INC,tptherapeutics.com,TPTX,USA,CA,San Diego,18567,Very High,61416-55,Turning Point Therapeutics,www.tptherapeutics.com,Yes,No,No,No,true
TURTLE BEACH CORP,turtlebeach.com,HEAR,USA,NY,White Plains,13328,Very High,51165-01,Turtle Beach,www.turtlebeach.com,Yes,Yes,No,No,true
TUSIMPLE HOLDINGS INC,tusimple.com,TSP,USA,CA,San Diego,20895,Very High,119355-22,TuSimple,www.tusimple.com,Yes,Yes,No,No,true
TUTOR PERINI CORP,tutorperini.com,TPC,USA,CA,Sylmar,50550,Very High,41185-18,Tutor Perini,www.tutorperini.com,Yes,Yes,No,No,true
TWILIO INC,twilio.com,TWLO,USA,CA,San Francisco,16140,Very High,51258-07,Twilio,www.twilio.com,Yes,Yes,No,Yes,true
TWIN DISC INC,twindisc.com,TWIN,USA,WI,Racine,59600,Very High,41234-68,Twin Disc,www.twindisc.com,Yes,Yes,No,No,true
TWIST BIOSCIENCE CORP,twistbioscience.com,TWST,USA,CA,South San Francisco,18214,Very High,57963-79,Twist Bioscience,www.twistbioscience.com,Yes,Yes,No,No,true
TWITTER INC,twitter.com,TWTR,USA,CA,San Francisco,14295,Very High,43104-88,Twitter,www.twitter.com,Yes,Yes,Yes,No,true
TWO HARBORS INVESTMENT CORP,twoharborsinvestment.com,TWO,USA,MN,Minnetonka,93070,Very High,51356-44,Two Harbors Investment,www.twoharborsinvestment.com,Yes,Yes,No,No,true
TWO RIVER BANCORP,tworiver.bank,TRCB,USA,NJ,Tinton Falls,91171,Very High,151676-56,Two River Community Bank,www.tworiver.bank,Yes,Yes,No,Yes,true
TYLER TECHNOLOGIES INC,tylertech.com,TYL,USA,TX,Plano,76185,Very High,41319-64,Tyler Technologies,www.tylertech.com,Yes,Yes,No,Yes,true
TYME TECHNOLOGIES INC,tymeinc.com,TYME,USA,NJ,Bedminster,16834,Very High,227750-23,Tyme Technologies,www.tymeinc.com,Yes,Yes,No,No,true
TYSON FOODS INC  -CL A,tysonfoods.com,TSN,USA,AR,Springdale,77730,Very High,41125-87,Tyson Foods,www.tysonfoods.com,Yes,Yes,No,No,true
U S CONCRETE INC,us-concrete.com,USCR,USA,TX,Euless,12588,Very High,41087-26,U.S. Concrete,www.us-concrete.com,Yes,Yes,No,No,true
U S LIME & MINERALS,uslm.com,USLM,USA,TX,Dallas,65700,Very High,41267-08,United States Lime & Minerals,www.uslm.com,Yes,Yes,No,No,true
U S PHYSICAL THERAPY INC,usph.com,USPH,USA,TX,Houston,77629,Very High,41115-16,U.S. Physical Therapy,usph.com,Yes,Yes,No,No,true
U S SILICA HOLDINGS INC,ussilica.com,SLCA,USA,TX,Katy,13253,Very High,10604-89,U.S. Silica Holdings,www.ussilica.com,Yes,Yes,No,No,true
U-HAUL HOLDING CO,uhaul.net,UHAL,USA,NV,Reno,81073,Very High,41958-28,Amerco,www.amerco.com,Yes,Yes,No,No,true
UBER TECHNOLOGIES INC,uber.com,UBER,USA,CA,San Francisco,18576,Very High,51136-75,Uber,www.uber.com,Yes,Yes,Yes,No,true
UBIQUITI INC,ui.com,UBNT,USA,NY,New York,13046,Very High,52604-11,Ubiquiti,www.ui.com,Yes,Yes,No,No,true
UCP INC,unioncommunityllc.com,UCP,USA,CA,San Jose,14042,Very High,56604-16,UCP,www.unioncommunityllc.com,Yes,Yes,No,No,true
UDEMY INC,udemy.com,UDMY,USA,CA,San Francisco,22248,Very High,52975-99,Udemy,www.udemy.com,Yes,Yes,No,No,true
UDR INC,udr.com,UDR,USA,CO,Highlands Ranch,59300,Very High,40848-94,UDR,www.udr.com,Yes,Yes,Yes,No,true
UFP INDUSTRIES INC,ufpi.com,UFPI,USA,MI,Grand Rapids,79878,Very High,41276-62,UFP Industries,www.ufpi.com,Yes,Yes,No,Yes,true
UFP TECHNOLOGIES INC,ufpt.com,UFPT,USA,MA,Newburyport,80050,Very High,41087-98,UFP Technologies,www.ufpt.com,Yes,Yes,No,No,true
UGI CORP,ugicorp.com,UGI,USA,PA,King of Prussia,17929,Very High,41318-11,UGI,www.ugicorp.com,Yes,Yes,No,No,true
UIPATH INC,uipath.com,PATH,USA,NY,New York,20972,Very High,117363-88,UiPath,www.uipath.com,Yes,Yes,No,No,true
ULTA BEAUTY INC,ulta.com,ULTA,USA,IL,Bolingbrook,92322,Very High,10825-66,ULTA Beauty,www.ulta.com,Yes,Yes,No,No,true
ULTIMATE SOFTWARE GROUP INC,ukg.com,ULTI,USA,FL,Weston,86196,Very High,10430-11,Ultimate Kronos Group,www.ukg.com,Yes,Yes,No,Yes,true
ULTRA CLEAN HOLDINGS INC,uct.com,UCTT,USA,CA,Hayward,90097,Very High,41570-38,Ultra Clean Holdings,uct.com,Yes,Yes,No,No,true
ULTRA PETROLEUM CORP,ultrapetroleum.com,UPL,USA,CO,Englewood,16682,High,,,,,,,,true
ULTRAGENYX PHARMACEUTICAL,ultragenyx.com,RARE,USA,CA,Novato,14436,Very High,52297-30,Ultragenyx Pharmaceutical,www.ultragenyx.com,Yes,Yes,No,No,true
ULTRATECH INC,ultratech.com,UTEK,USA,CA,San Jose,79628,Very High,41147-92,Ultratech,www.ultratech.com,Yes,Yes,No,No,true
UMB FINANCIAL CORP,umb.com,UMBF,USA,MO,Kansas City,78829,Very High,10949-59,UMB Financial,www.umb.com,Yes,Yes,No,Yes,true
UMH PROPERTIES INC,umh.reit,UMH,USA,NJ,Freehold,92690,Very High,41954-77,Umh Properties,www.umh.reit,Yes,Yes,No,No,true
UNDER ARMOUR INC,underarmour.com,UAA,USA,MD,Baltimore,90979,Very High,12156-76,Under Armour,www.underarmour.com,Yes,Yes,No,No,true
UNIFI INC,unifi.com,UFI,USA,NC,Greensboro,78044,Very High,41315-86,Unifi,www.unifi.com,Yes,Yes,No,No,true
UNIFIRST CORP,unifirst.com,UNF,USA,MA,Wilmington,65306,Very High,41230-09,Unifirst,www.unifirst.com,Yes,Yes,No,No,true
UNION BANKSHARES INC,ublocal.com,UNB,USA,VT,Morrisville,89279,Very High,42121-27,Union Bankshares,www.ublocal.com,Yes,No,No,No,true
UNION PACIFIC CORP,up.com,UNP,USA,NE,Omaha,48725,Very High,41123-17,Union Pacific,www.up.com,Yes,Yes,No,No,true
UNIQUE FABRICATING INC,uniquefab.com,UFAB,USA,MI,Auburn Hills,15590,Very High,57605-86,Unique Fabricating,www.uniquefab.com,Yes,Yes,No,No,true
UNISYS CORP,unisys.com,UIS,USA,PA,Blue Bell,10890,Very High,11613-70,Unisys,www.unisys.com,Yes,Yes,Yes,No,true
UNIT CORP,unitcorp.com,UNT,USA,OK,Tulsa,63781,Very High,41080-15,Unit (US),www.unitcorp.com,Yes,Yes,No,No,true
UNITED AIRLINES HOLDINGS INC,united.com,UAL,USA,IL,Chicago,91103,Very High,41094-82,United Airlines Holdings,www.united.com,Yes,Yes,No,Yes,true
UNITED BANKSHARES INC/WV,ubsi-inc.com,UBSI,USA,WV,Charleston,11369,Very High,41164-21,United Bank (Charleston),www.bankwithunited.com,Yes,Yes,No,Yes,true
UNITED COMMUNITY BANKS INC,ucbi.com,UCBI,USA,GA,Blairsville,89323,Very High,41963-68,United Community Bank,www.ucbi.com,Yes,Yes,No,Yes,true
UNITED COMMUNITY FINL CORP,ucfconline.com,UCFC,USA,OH,Youngstown,86299,Very High,41326-21,United Community Financial,www.platform.mi.spglobal.com,Yes,Yes,No,No,true
UNITED FINANCIAL BANCORP INC,,UBNK,USA,CT,Hartford,90711,Very High,41593-69,United Financial Bancorp,www.unitedfinancialinc.com,Yes,Yes,No,Yes,false
UNITED FIRE GROUP INC,ufginsurance.com,UFCS,USA,IA,Cedar Rapids,78693,Very High,52491-25,United Fire Group,www.ufginsurance.com,Yes,Yes,Yes,No,true
UNITED INSURANCE HOLDINGS CO,upcinsurance.com,UIHC,USA,FL,St. Petersburg,13712,Very High,41639-77,UPC Insurance,www.upcinsurance.com,Yes,Yes,No,No,true
UNITED NATURAL FOODS INC,unfi.com,UNFI,USA,RI,Providence,84275,Very High,41088-97,United Natural Foods,www.unfi.com,Yes,Yes,Yes,No,true
UNITED PARCEL SERVICE INC,ups.com,UPS,USA,GA,Atlanta,87447,Very High,11613-97,United Parcel Service of America,www.ups.com,Yes,Yes,Yes,No,true
UNITED RENTALS INC,unitedrentals.com,URI,USA,CT,Stamford,85663,Very High,10422-01,United Rentals,www.unitedrentals.com,Yes,Yes,Yes,Yes,true
UNITED SECURITY BANCSHARS CA,unitedsecuritybank.com,UBFO,USA,CA,Fresno,88984,Very High,41489-11,United Security Bancshares,www.unitedsecuritybank.com,Yes,Yes,No,No,true
UNITED STATES STEEL CORP,ussteel.com,X,USA,PA,Pittsburgh,76644,Very High,12057-40,United States Steel,www.ussteel.com,Yes,Yes,Yes,Yes,true
VALHI INC,valhi.net,VHI,USA,TX,Dallas,45225,Very High,41056-75,Valhi,www.valhi.net,Yes,Yes,No,No,true
UNITEDHEALTH GROUP INC,unitedhealthgroup.com,UNH,USA,MN,Minnetonka,92655,Very High,12752-20,UnitedHealth Group,www.unitedhealthgroup.com,Yes,Yes,No,No,true
UNITI GROUP INC,uniti.com,CSAL,USA,AR,Little Rock,15279,Very High,110997-82,Uniti Group,www.uniti.com,Yes,Yes,No,Yes,true
UNITIL CORP,unitil.com,UTL,USA,NH,Hampton,67360,Very High,41081-23,Unitil,www.unitil.com,Yes,Yes,No,No,true
UNITY BANCORP INC,unitybank.com,UNTY,USA,NJ,Clinton,84397,Very High,41295-34,Unity Bank,www.unitybank.com,Yes,No,No,Yes,true
UNITY BIOTECHNOLOGY INC,unitybiotechnology.com,UBX,USA,CA,South San Francisco,17825,Very High,153103-33,Unity Biotechnology,www.unitybiotechnology.com,Yes,Yes,No,No,true
UNITY SOFTWARE INC,unity.com,U,USA,CA,San Francisco,19794,Very High,51156-64,Unity,www.unity.com,Yes,Yes,No,No,true
UNIVAR SOLUTIONS INC,univarsolutions.com,UNVR,USA,IL,Downers Grove,15482,Very High,10427-32,Univar Solutions,www.univarsolutions.com,Yes,Yes,No,No,true
UNIVERSAL AMERICAN CORP,universalamerican.com,UAM,USA,NY,White Plains,12785,Very High,10557-01,Universal American,www.universalamerican.com,Yes,Yes,No,No,true
UNIVERSAL CORP/VA,universalcorp.com,UVV,USA,VA,Richmond,16555,Very High,64477-18,Universal (Tobacco Company),,Yes,Yes,No,No,true
UNIVERSAL DISPLAY CORP,oled.com,OLED,USA,NJ,Ewing,77610,Very High,41938-57,Universal Display,www.oled.com,Yes,Yes,No,No,true
UNIVERSAL ELECTRONICS INC,uei.com,UEIC,USA,AZ,Scottsdale,78915,Very High,41956-66,Universal Electronics,www.uei.com,Yes,Yes,No,No,true
UNIVERSAL HEALTH RLTY INCOME,uhrit.com,UHT,USA,PA,King Of Prussia,72864,Very High,41246-92,Universal Health Realty Income Trust,www.uhrit.com,Yes,Yes,No,No,true
UNIVERSAL HEALTH SVCS INC,uhs.com,UHS,USA,PA,King of Prussia,79637,Very High,14624-74,Universal Health Services,www.uhsinc.com,Yes,Yes,No,No,true
UNIVERSAL INSURANCE HLDGS,universalinsuranceholdings.com,UVE,USA,FL,Fort Lauderdale,78211,Very High,41959-45,Universal Insurance Holdings,www.universalinsuranceholdings.com,Yes,Yes,No,No,true
UNIVERSAL LOGISTICS HLDGS,universallogistics.com,ULH,USA,MI,Warren,90605,Very High,25197-13,Universal Logistics Holdings,www.universallogistics.com,Yes,Yes,No,No,true
UNIVERSAL TECHNICAL INST,uti.edu,UTI,USA,AZ,Phoenix,89973,Very High,10311-31,Universal Technical Institute,www.uti.edu,Yes,Yes,No,No,true
UNIVEST FINANCIAL CORP,univest.net,UVSP,USA,PA,Souderton,89828,Very High,41293-18,Univest Corporation of Pennsylvania,www.univest.net,Yes,Yes,No,Yes,true
UNUM GROUP,unum.com,UNM,USA,TN,Chattanooga,71175,Very High,41116-15,Unum Group,www.unumgroup.com,Yes,Yes,Yes,No,true
UNUM THERAPEUTICS INC OLD,unumrx.com,COGT,USA,MA,Cambridge,17372,,,,,,,,,
UNVL STAINLESS & ALLOY PRODS,univstainless.com,USAP,USA,PA,Bridgeville,81184,Very High,41939-11,Universal Stainless & Alloy Products,www.univstainless.com,Yes,Yes,No,No,true
UPBOUND GROUP INC,upbound.com,RCII,USA,TX,Plano,81222,No Match,,,,,,,,true
UPLAND SOFTWARE INC,uplandsoftware.com,UPLD,USA,TX,Austin,15087,Very High,61096-96,Upland Software,www.uplandsoftware.com,Yes,Yes,No,No,true
UPSTART HOLDINGS INC,upstart.com,UPST,USA,CA,San Mateo,20196,Very High,54948-79,Upstart,www.upstart.com,Yes,Yes,No,Yes,true
UPWORK INC,upwork.com,UPWK,USA,CA,Santa Clara,18134,Very High,181058-86,Upwork Global,www.upwork.com,Yes,Yes,No,No,true
UR ENERGY INC,ur-energy.com,URG,USA,CO,Littleton,92747,Very High,51553-18,Ur-Energy,www.ur-energy.com,Yes,Yes,No,No,true
URANIUM ENERGY CORP,uraniumenergy.com,UEC,USA,TX,Corpus Christi,92294,Very High,42055-84,Uranium Energy,www.uraniumenergy.com,Yes,Yes,No,No,true
URBAN EDGE PROPERTIES,uedge.com,UE,USA,NY,New York,15142,Very High,104441-32,Urban Edge Properties,urbanedge.apartments,Yes,Yes,No,No,true
URBAN ONE INC,urban1.com,UONEK,USA,MD,Silver Spring,88372,Very High,267994-72,"Urban One (radio station, WDMK-FM and three translators)",,Yes,No,No,No,true
URBAN OUTFITTERS INC,urbn.com,URBN,USA,PA,Philadelphia,79881,Very High,41203-27,Urban Outfitters,www.urbanoutfitters.com,Yes,Yes,No,No,true
UROGEN PHARMA LTD,urogen.com,URGN,USA,NJ,Princeton,16711,Very High,57088-09,Urogen Pharma,www.urogen.com,Yes,Yes,No,No,true
URSTADT BIDDLE PROPERTIES,ubproperties.com,UBA,USA,CT,Greenwich,86313,Very High,357537-79,Ub Stamford,ubproperties.com,Yes,No,No,No,true
US BANCORP,usbank.com,USB,USA,MN,Minneapolis,66157,Very High,10396-99,U.S. Bank,www.usbank.com,Yes,Yes,Yes,Yes,true
US CELLULAR CORP,uscellular.com,USM,USA,IL,Chicago,75320,Very High,25769-35,U.S. Cellular,www.uscellular.com,Yes,Yes,No,No,true
US ECOLOGY INC,usecology.com,ECOL,USA,ID,Boise,12758,Very High,41258-80,US Ecology,www.usecology.com,Yes,Yes,No,No,true
US FOODS HOLDING CORP,usfoods.com,USFD,USA,IL,Rosemont,16084,Very High,10438-84,US Foods,www.usfoods.com,Yes,Yes,No,Yes,true
US XPRESS ENTRPRS INC,usxpress.com,USX,USA,TN,Chattanooga,81021,Very High,10106-65,U.S. Xpress Enterprises,www.usxpress.com,Yes,Yes,No,No,true
USA TRUCK INC,usa-truck.com,USAK,USA,AR,Van Buren,77425,Very High,41263-48,USA Truck,www.usa-truck.com,Yes,Yes,No,No,true
USANA HEALTH SCIENCES INC,usana.com,USNA,USA,UT,Salt Lake City,84010,Very High,12893-86,USANA Health Sciences,www.usana.com,Yes,Yes,No,No,true
USERTESTING INC,usertesting.com,USER,USA,CA,San Francisco,22413,Very High,54118-45,UserTesting,www.usertesting.com,Yes,Yes,No,No,true
USG CORP,usg.com,USG,USA,IL,Chicago,79244,Very High,41254-93,USG (Building Materials),www.usg.com,Yes,Yes,No,No,true
UTAH MEDICAL PRODUCTS INC,utahmed.com,UTMD,USA,UT,Midvale,79776,Very High,41231-08,Utah Medical Products,www.utahmed.com,Yes,Yes,No,No,true
UTZ BRANDS INC,utzsnacks.com,UTZ,USA,PA,Hanover,18248,Very High,120875-32,Utz Brands,www.utzsnacks.com,Yes,Yes,No,No,true
UWM HOLDINGS CORP,uwm.com,UWMC,USA,MI,Pontiac,19312,Very High,104208-67,United Wholesale Mortgage,www.uwm.com,Yes,Yes,No,Yes,true
V2X INC,gov2x.com,VVX,USA,VA,McLean,14884,High,97548-94,V2X,www.gov2x.com,Yes,Yes,No,No,true
VAALCO ENERGY INC,vaalco.com,EGY,USA,TX,Houston,78841,Very High,41145-04,Vaalco Energy,www.vaalco.com,Yes,Yes,No,No,true
VACASA INC,vacasa.com,VCSA,USA,OR,Portland,22610,Very High,103459-24,Vacasa,vacasa.com,Yes,Yes,No,No,true
VAIL RESORTS INC,vailresorts.com,MTN,USA,CO,Broomfield,84588,Very High,41131-54,Vail Resorts,www.vailresorts.com,Yes,Yes,No,No,true
VALARIS LTD,valaris.com,VAL,BMU,,Hamilton,21257,High,41933-71,Valaris,www.valaris.com,Yes,Yes,No,No,true
VALERO ENERGY CORP,valero.com,VLO,USA,TX,San Antonio,85269,Very High,11917-09,Valero Energy,www.valero.com,Yes,Yes,No,No,true
VALIDUS HOLDINGS LTD,validusholdings.com,VR,BMU,,Pembroke,92191,High,11096-47,Validus Group,www.validusholdings.com,Yes,Yes,No,No,true
VALINAR LLC,engility.com,EGL,USA,VA,Chantilly,13502,Very High,41741-83,Engility,www.engility.com,Yes,Yes,No,No,true
VALLEY NATIONAL BANCORP,valley.com,VLY,USA,NY,New York,80072,Very High,41180-05,Valley National Bancorp,www.valley.com,Yes,Yes,No,Yes,true
VALMONT INDUSTRIES INC,valmont.com,VMI,USA,NE,Omaha,80128,Very High,41283-73,Valmont Industries,www.valmont.com,Yes,Yes,No,No,true
VALSPAR CORP,valspar.com,VAL,USA,MN,Minneapolis,37807,Very High,12661-12,Valspar,www.valspar.com,Yes,Yes,No,No,true
VALUE LINE INC,valueline.com,VALU,USA,NY,New York,80179,Very High,41291-11,Value Line,www.research.valueline.com,Yes,Yes,Yes,No,true
VALVOLINE INC,valvoline.com,VVV,USA,KY,Lexington,16338,Very High,62706-70,Valvoline,www.valvoline.com,Yes,Yes,No,No,true
VANDA PHARMACEUTICALS INC,vandapharma.com,VNDA,USA,DC,Washington,91186,Very High,41608-09,Vanda Pharmaceuticals,vandapharma.com,Yes,No,No,No,true
VAPOTHERM INC,vapotherm.com,VAPO,USA,NH,Exeter,18247,Very High,53922-97,Vapotherm,www.vapotherm.com,Yes,Yes,No,No,true
VAREX IMAGING CORP,vareximaging.com,VREX,USA,UT,Salt Lake City,16543,Very High,169934-59,Varex Imaging,www.vareximaging.com,Yes,Yes,No,No,true
VARIAN MEDICAL SYSTEMS INC,varian.com,VAR,USA,CA,Palo Alto,27043,Very High,41271-40,Varian Medical Systems,www.varian.com,Yes,Yes,No,Yes,true
VARONIS SYSTEMS INC,varonis.com,VRNS,USA,NY,New York,14472,Very High,54268-48,Varonis Systems,varonis.com,Yes,Yes,No,No,true
VASCULAR SOLUTIONS INC,vascularsolutions.com,VASC,USA,MN,Minneapolis,88475,Very High,41344-84,Vascular Solutions,www.vasc.com,Yes,Yes,No,No,true
VAXART INC,vaxart.com,VXRT,USA,CA,South San Francisco,57913,Very High,52841-44,Vaxart,www.vaxart.com,Yes,Yes,No,No,true
VAXCYTE INC,vaxcyte.com,PCVX,USA,CA,San Carlos,19484,Very High,120632-41,Vaxcyte,www.vaxcyte.com,Yes,No,No,No,true
VBI VACCINES INC,vbivaccines.com,VBIV,USA,MA,Cambridge,16043,Very High,99311-68,VBI Vaccines,www.vbivaccines.com,Yes,Yes,No,No,true
VCA INC,vca.com,WOOF,USA,CA,Los Angeles,89213,Very High,10622-80,VCA County Veterinary Hospital,www.vcahospitals.com,Yes,Yes,No,No,true
VECTOR GROUP LTD,vectorgroupltd.com,VGR,USA,FL,Miami,75233,Very High,41035-60,Vector Group,vectorgroupltd.com,Yes,Yes,No,No,true
VECTREN CORP,vectren.com,VVC,USA,IN,Evansville,51633,Very High,41422-87,Vectren,www.vectren.com,Yes,Yes,No,No,true
VEECO INSTRUMENTS INC,veeco.com,VECO,USA,NY,Plainview,81116,Very High,41341-24,Veeco,www.veeco.com,Yes,Yes,No,No,true
VEEVA SYSTEMS INC,veeva.com,VEEV,USA,CA,Pleasanton,14231,Very High,53849-80,Veeva Systems,www.veeva.com,Yes,Yes,No,No,true
VELODYNE LIDAR INC,velodynelidar.com,VLDR,USA,CA,San Jose,18162,Very High,133121-08,Velodyne Lidar,www.velodynelidar.com,Yes,Yes,No,No,true
VENTAS INC,ventasreit.com,VTR,USA,IL,Chicago,75819,Very High,41055-40,Ventas,www.ventasreit.com,Yes,Yes,No,Yes,true
VENTYX BIOSCIENCES INC,ventyxbio.com,VTYX,USA,CA,Encinitas,22256,Very High,435935-62,Ventyx Biosciences,www.ventyxbio.com,Yes,Yes,No,No,true
VERA BRADLEY INC,verabradley.com,VRA,USA,IN,Roanoke,12363,Very High,51100-39,Vera Bradley,www.verabradley.com,Yes,Yes,No,No,true
VERA THERAPEUTICS INC,veratx.com,VERA,USA,CA,Brisbane,21342,Very High,221560-75,Vera Therapeutics,www.veratx.com,Yes,Yes,No,No,true
VERACYTE INC,veracyte.com,VCYT,USA,CA,South San Francisco,14263,Very High,42212-17,Veracyte,www.veracyte.com,Yes,Yes,No,No,true
VERADIGM INC,veradigm.com,MDRX,USA,IL,Chicago,87078,Very High,41995-99,Veradigm ( Healthcare Technology Systems),www.allscripts.com,Yes,Yes,No,No,true
VERASTEM INC,verastem.com,VSTM,USA,MA,Needham,13202,Very High,51274-09,Verastem,www.verastem.com,Yes,Yes,No,No,true
VEREIT INC,vereit.com,VER,USA,AZ,Phoenix,13003,Very High,51735-97,VEREIT,www.arcpreit.com,Yes,Yes,No,Yes,true
VERICEL CORP,vcel.com,VCEL,USA,MA,Cambridge,84511,Very High,41285-26,Vericel,www.vcel.com,Yes,Yes,No,No,true
VERIFONE SYSTEMS INC,verifone.com,PAY,USA,FL,Coral Springs,90657,Very High,12082-33,VeriFone,www.verifone.com,Yes,Yes,No,Yes,true
VERINT SYSTEMS INC,verint.com,VRNT,USA,NY,Melville,89397,Very High,41512-42,Verint Systems,www.verint.com,Yes,Yes,No,No,true
VERIS RESIDENTIAL INC,verisresidential.com,VRE,USA,NJ,Jersey City,80779,,,,,,,,,
VERISIGN INC,verisign.com,VRSN,USA,VA,Reston,85753,Very High,13382-29,VeriSign,www.verisign.com,Yes,Yes,No,No,true
VERISK ANALYTICS INC,verisk.com,VRSK,USA,NJ,Jersey City,93089,Very High,13473-01,Verisk Analytics,www.verisk.com,Yes,Yes,No,No,true
VERITEX HOLDINGS INC,veritexbank.com,VBTX,USA,TX,Dallas,15022,Very High,66180-52,Veritex Community Bank,www.veritexbank.com,Yes,Yes,No,Yes,true
VERITIV CORP,veritivcorp.com,VRTV,USA,GA,Atlanta,14751,Very High,63358-93,Veritiv,www.veritivcorp.com,Yes,Yes,No,Yes,true
VERITONE INC,veritone.com,VERI,USA,CO,Denver,16712,Very High,100153-36,Veritone,www.veritone.com,Yes,Yes,No,No,true
VERIZON COMMUNICATIONS INC,verizon.com,VZ,USA,NY,New York,65875,Very High,10995-40,Verizon Communications,www.verizon.com,Yes,Yes,Yes,Yes,true
VERRA MOBILITY CORP,verramobility.com,VRRM,USA,AZ,Mesa,16631,Very High,12117-25,Verra Mobility,www.verramobility.com,Yes,Yes,No,No,true
VERRICA PHARMACEUTICAL,verrica.com,VRCA,USA,PA,West Chester,17906,Very High,127704-25,Verrica Pharmaceuticals,www.verrica.com,Yes,No,No,No,true
VERSO CORP,billerudkorsnas.com,VRS,USA,OH,Miamisburg,16158,High,11425-69,Billerud,www.versoco.com,Yes,Yes,No,No,true
VERSUM MATERIALS INC,merckgroup.com,VSM,USA,AZ,Tempe,16279,Very High,167145-40,Versum Materials,www.versummaterials.com,Yes,Yes,No,No,true
VERTEX ENERGY INC,vertexenergy.com,VTNR,USA,TX,Houston,78003,Very High,41219-20,Vertex Energy,www.vertexenergy.com,Yes,Yes,No,No,true
VERTEX PHARMACEUTICALS INC,vrtx.com,VRTX,USA,MA,Boston,76744,Very High,12805-21,Vertex Pharmaceuticals,www.vrtx.com,Yes,Yes,No,No,true
VERTIV HOLDINGS CO,vertiv.com,VRT,USA,OH,Columbus,17987,Very High,118977-49,Vertiv,www.vertiv.com,Yes,Yes,No,No,true
VERU INC,verupharma.com,VERU,USA,FL,Miami,76461,Very High,41133-88,Veru,www.verupharma.com,Yes,Yes,No,No,true
VERVE THERAPEUTICS INC,vervetx.com,VERV,USA,MA,Cambridge,21589,Very High,267274-54,Verve Therapeutics,www.vervetx.com,Yes,No,No,No,true
VF CORP,vfc.com,VFC,USA,CO,Denver,43553,Very High,10219-51,V.F.,www.vfc.com,Yes,Yes,No,Yes,true
YORK WATER CO,yorkwater.com,YORW,USA,PA,York,88857,Very High,41284-72,York Water,www.yorkwater.com,Yes,Yes,No,No,true
VIA RENEWABLES INC,viarenewables.com,SPKE,USA,TX,Houston,14830,Very High,60856-66,Via Renewables,www.viarenewables.com,Yes,Yes,No,No,true
VIACOM INC,viacom.com,VIAB,USA,NY,New York,91063,Very High,41604-13,Viacom,www.viacom.com,Yes,Yes,No,No,true
VIAD CORP,viad.com,VVI,USA,AZ,Scottsdale,19721,Very High,40358-98,Viad,www.viad.com,Yes,Yes,No,No,true
VIANT TECHNOLOGY INC,viantinc.com,DSP,USA,CA,Irvine,20469,Very High,10887-76,Viant Technology,www.viantinc.com,Yes,Yes,No,No,true
VIASAT INC,viasat.com,VSAT,USA,CA,Carlsbad,84348,Very High,12852-19,ViaSat,www.viasat.com,Yes,Yes,No,No,true
VIATRIS INC,viatris.com,MYL,USA,PA,Canonsburg,69550,Very High,492934-42,Viatris (Biosimilar Business),,Yes,No,No,No,true
VIATRIS INC,viatris.com,VTRS,USA,PA,Canonsburg,20057,Very High,453569-05,Viatris,www.viatris.com,Yes,Yes,No,No,true
VIAVI SOLUTIONS INC,viavisolutions.com,VIAV,USA,AZ,Chandler,79879,Very High,25170-94,Viavi Solutions,www.viavisolutions.com/en-us,Yes,Yes,No,No,true
